职位名称,公司名称,薪资水平,职位要求,发布时间,工作待遇,员工数目,公司领域,公司性质
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师,北京大数医达科技有限公司,1.8-3万/月,"['北京-海淀区', '3-4年经验', '本科', '招1人']",12-31,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检,50-150人,医疗/护理/卫生,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师（知识图谱方向）,广州易达建信科技开发有限公司,1.2-2万/月,"['南京-秦淮区', '1年经验', '本科', '招1人']",12-30,五险一金 周末双休 出差补贴 年终奖金 绩效奖金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师,四川隧唐科技股份有限公司,1.5-2.5万/月,"['成都-武侯区', '2年经验', '硕士', '招2人']",12-30,员工旅游 年终奖金 弹性工作 定期体检 交通补贴 五险 健身房 包吃包住 股票期权 创业基金,150-500人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师(J12152),明略科技集团,1.5-3万/月,"['上海-徐汇区', '2年经验', '本科', '招1人']",12-29,五险一金 补充医疗保险 餐饮补贴 绩效奖金 定期体检 年终奖金 专业培训,1000-5000人,计算机软件,民营公司
NLP算法工程师,青牛智胜（深圳）科技有限公司,1.5-3万/月,"['深圳-南山区', '2年经验', '本科', '招1人']",12-26,五险一金 餐饮补贴 年终奖金 绩效奖金 年终双薪 周末双休,少于50人,计算机软件,民营公司
NLP算法工程师,青牛智胜（深圳）科技有限公司,1.5-3万/月,"['深圳-南山区', '2年经验', '本科', '招1人']",12-26,五险一金 餐饮补贴 年终奖金 绩效奖金 年终双薪 周末双休,少于50人,计算机软件,民营公司
NLP算法工程师,青牛智胜（深圳）科技有限公司,1.5-3万/月,"['深圳-南山区', '2年经验', '本科', '招1人']",12-26,五险一金 餐饮补贴 年终奖金 绩效奖金 年终双薪 周末双休,少于50人,计算机软件,民营公司
NLP算法工程师,青牛智胜（深圳）科技有限公司,1.5-3万/月,"['深圳-南山区', '2年经验', '本科', '招1人']",12-26,五险一金 餐饮补贴 年终奖金 绩效奖金 年终双薪 周末双休,少于50人,计算机软件,民营公司
NLP算法工程师,青牛智胜（深圳）科技有限公司,1.5-3万/月,"['深圳-南山区', '2年经验', '本科', '招1人']",12-26,五险一金 餐饮补贴 年终奖金 绩效奖金 年终双薪 周末双休,少于50人,计算机软件,民营公司
NLP算法工程师,青牛智胜（深圳）科技有限公司,1.5-3万/月,"['深圳-南山区', '2年经验', '本科', '招1人']",12-26,五险一金 餐饮补贴 年终奖金 绩效奖金 年终双薪 周末双休,少于50人,计算机软件,民营公司
NLP算法工程师,青牛智胜（深圳）科技有限公司,1.5-3万/月,"['深圳-南山区', '2年经验', '本科', '招1人']",12-26,五险一金 餐饮补贴 年终奖金 绩效奖金 年终双薪 周末双休,少于50人,计算机软件,民营公司
