date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2018-09-14,51,良,19,52,8,0.6,34,71
2018-09-15,61,良,22,71,9,0.7,38,87
2018-09-16,71,良,25,91,10,0.9,43,89
2018-09-17,80,良,28,98,12,1,52,112
2018-09-18,71,良,24,91,12,0.9,42,68
2018-09-19,54,良,18,77,10,0.7,47,78
2018-09-20,70,良,19,91,9,0.9,40,82
2018-09-21,88,良,33,126,11,1,54,93
2018-09-22,78,良,25,106,11,1,48,61
2018-09-23,82,良,25,114,11,1,46,88
2018-09-24,76,良,0,0,0,0.9,0,87
2018-09-25,29,优,0,0,0,0.7,0,56
2018-09-26,35,优,9,30,6,0.6,26,69
2018-09-27,51,良,21,49,8,0.9,40,64
2018-09-28,60,良,32,69,10,1,44,70
2018-09-29,75,良,33,92,10,1,60,72
2018-09-30,60,良,18,70,8,0.9,40,95
2018-10-01,65,良,19,80,10,0.9,35,92
2018-10-02,68,良,22,85,8,0.9,47,94
2018-10-03,73,良,18,95,6,0.6,27,62
2018-10-04,73,良,22,95,8,0.7,34,51
2018-10-05,66,良,24,82,8,0.9,40,57
2018-10-06,76,良,32,102,11,1,47,65
2018-10-07,76,良,35,102,11,0.9,48,68
2018-10-08,83,良,39,116,13,1,51,85
2018-10-09,74,良,32,97,10,0.9,47,78
2018-10-10,75,良,32,99,11,1,48,69
2018-10-11,72,良,33,93,10,1,47,77
2018-10-12,69,良,30,87,9,0.9,49,74
2018-10-13,80,良,33,110,10,1,50,83
2018-10-14,69,良,21,90,8,0.7,33,64
2018-10-15,72,良,25,93,10,1,41,46
2018-10-16,67,良,20,83,10,1,41,50
2018-10-17,52,良,15,53,6,0.9,34,30
2018-10-18,33,优,8,13,5,0.7,26,33
2018-10-19,43,优,13,30,7,0.9,34,53
2018-10-20,52,良,23,44,8,1,41,62
2018-10-21,62,良,34,74,9,1.2,45,43
2018-10-22,60,良,30,70,9,1,47,57
2018-10-23,71,良,37,92,10,1.2,53,46
2018-10-24,53,良,16,56,8,0.7,31,38
2018-10-25,72,良,25,93,9,1,41,24
2018-10-26,78,良,39,106,14,1.4,55,37
2018-10-27,88,良,60,126,21,1.7,66,40
2018-10-28,91,良,61,132,18,1.4,58,61
2018-10-29,57,良,16,64,7,0.9,30,39
2018-10-30,53,良,31,55,8,1.2,42,26
2018-10-31,62,良,43,74,10,1.2,46,35
2018-11-01,57,良,31,63,7,1,32,31
2018-11-02,35,优,12,24,7,0.7,28,42
2018-11-03,49,优,18,38,8,1,39,43
2018-11-04,55,良,27,53,9,1.2,44,40
2018-11-05,55,良,22,46,10,1,44,42
2018-11-06,55,良,28,57,9,1,44,38
2018-11-07,63,良,44,76,11,1.2,46,34
2018-11-08,73,良,53,94,12,1.4,48,30
2018-11-09,43,优,23,38,6,0.9,34,53
2018-11-10,57,良,40,58,7,1,34,45
2018-11-11,53,良,37,54,7,1,40,43
2018-11-12,45,优,30,45,6,1,28,35
2018-11-13,38,优,21,29,8,0.7,30,45
2018-11-14,64,良,46,56,9,1.2,49,37
2018-11-15,69,良,50,65,8,1.2,50,30
2018-11-16,104,轻度污染,78,98,11,1.7,58,28
2018-11-17,102,轻度污染,76,101,10,1.7,62,35
2018-11-18,205,重度污染,155,193,12,1.9,63,32
2018-11-19,149,轻度污染,114,159,13,2,71,42
2018-11-20,108,轻度污染,81,127,10,1.5,61,35
2018-11-21,142,轻度污染,108,127,11,1.4,55,47
2018-11-22,137,轻度污染,104,131,11,1.7,56,30
2018-11-23,124,轻度污染,94,139,13,1.9,68,27
2018-11-24,114,轻度污染,86,146,14,1.7,57,48
2018-11-25,500,严重污染,114,1274,8,0.9,34,48
2018-11-26,327,严重污染,60,441,8,1.4,52,29
2018-11-27,183,中度污染,70,316,8,1.4,51,31
2018-11-28,137,轻度污染,75,223,13,1.9,58,24
2018-11-29,130,轻度污染,99,208,11,2.7,68,21
2018-11-30,103,轻度污染,75,155,9,1.7,49,42
2018-12-01,500,严重污染,229,1700,7,0.9,26,46
2018-12-02,238,重度污染,59,376,7,1.2,38,34
2018-12-03,65,良,35,80,7,1.4,45,33
2018-12-04,92,良,68,134,8,1.7,48,26
2018-12-05,77,良,56,75,10,1.7,58,39
2018-12-06,105,轻度污染,79,113,9,1.7,62,27
2018-12-07,97,良,72,106,10,1.4,56,33
2018-12-08,105,轻度污染,79,103,10,1.7,64,32
2018-12-09,125,轻度污染,95,127,10,1.9,74,23
2018-12-10,135,轻度污染,103,146,11,2,78,28
2018-12-11,118,轻度污染,89,114,11,2.2,78,24
2018-12-12,159,中度污染,121,152,13,2.5,89,44
2018-12-13,217,重度污染,167,202,16,2.5,84,25
2018-12-14,270,重度污染,220,266,16,2.8,78,27
2018-12-15,266,重度污染,216,269,19,2.8,71,30
2018-12-16,254,重度污染,204,239,17,2.8,77,33
2018-12-17,155,中度污染,118,136,21,2,79,35
2018-12-18,219,重度污染,169,202,16,2.7,79,31
2018-12-19,203,重度污染,153,188,15,2.3,60,25
2018-12-20,77,良,56,63,8,1.4,46,26
2018-12-21,74,良,54,65,7,1.4,42,36
2018-12-22,83,良,61,75,8,1.4,47,30
2018-12-23,73,良,53,64,9,1.2,53,33
2018-12-24,114,轻度污染,86,108,8,1.9,64,28
2018-12-25,212,重度污染,162,198,13,2.4,65,22
2018-12-26,185,中度污染,139,169,18,2.2,60,26
2018-12-27,182,中度污染,137,162,13,2.2,62,20
2018-12-28,160,中度污染,122,185,8,2,64,25
2018-12-29,129,轻度污染,98,143,8,1.7,61,26
2018-12-30,133,轻度污染,101,178,8,2.3,68,24
2018-12-31,190,中度污染,143,235,10,2.3,71,22
