date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2018-05-14,165,中度污染,66,122,15,1.2,83,230
2018-05-15,189,中度污染,66,152,14,1,71,254
2018-05-16,201,重度污染,83,142,14,1.2,80,270
2018-05-17,62,良,35,59,10,0.7,36,114
2018-05-18,106,轻度污染,42,67,9,0.8,48,166
2018-05-19,90,良,35,51,8,0.8,37,148
2018-05-20,129,轻度污染,51,81,10,1,54,191
2018-05-21,63,良,34,52,8,0.8,32,115
2018-05-22,62,良,12,27,7,0.5,24,114
2018-05-23,86,良,29,58,9,0.6,37,143
2018-05-24,81,良,44,76,9,0.7,46,137
2018-05-25,164,中度污染,52,85,8,0.8,45,229
2018-05-26,55,良,30,60,8,0.7,38,86
2018-05-27,98,良,35,91,9,0.6,36,157
2018-05-28,0,无,0,0,14,0.7,43,166
2018-05-29,114,轻度污染,0,0,18,0.8,61,154
2018-05-30,88,良,62,126,13,0.8,59,125
2018-05-31,90,良,34,60,11,0.6,34,148
2018-06-01,62,良,44,66,8,0.7,38,112
2018-06-02,75,良,54,78,9,1,47,98
2018-06-03,89,良,54,95,10,1.2,71,62
2018-06-04,101,轻度污染,18,31,8,0.7,47,161
2018-06-05,121,轻度污染,29,54,11,0.9,51,183
2018-06-06,166,中度污染,41,66,12,1,52,231
2018-06-07,140,轻度污染,51,80,11,1,44,204
2018-06-08,70,良,17,27,8,0.5,15,123
2018-06-09,97,良,25,38,11,0.6,30,156
2018-06-10,104,轻度污染,25,39,9,0.5,32,164
2018-06-11,64,良,31,47,8,0.7,51,85
2018-06-12,94,良,29,42,8,0.6,29,152
2018-06-13,67,良,24,37,10,0.6,31,120
2018-06-14,66,良,23,38,14,0.6,37,119
2018-06-15,44,优,20,34,10,0.6,29,88
2018-06-16,71,良,36,55,9,0.6,33,125
2018-06-17,49,优,26,46,10,0.9,39,71
2018-06-18,58,良,12,17,9,0.7,23,109
2018-06-19,76,良,24,47,10,1,54,131
2018-06-20,103,轻度污染,40,74,11,1,57,163
2018-06-21,36,优,19,30,9,0.9,28,72
2018-06-22,105,轻度污染,31,50,10,1,44,165
2018-06-23,62,良,37,61,11,1,49,93
2018-06-24,48,优,22,35,10,1,30,95
2018-06-25,42,优,21,35,9,0.9,30,84
2018-06-26,42,优,14,23,10,0.7,22,83
2018-06-27,63,良,21,31,9,0.9,27,115
2018-06-28,99,良,17,27,9,0.9,39,158
2018-06-29,54,良,34,54,9,1,43,90
2018-06-30,55,良,17,25,9,0.7,27,105
2018-07-01,68,良,20,31,8,1,32,121
2018-07-02,31,优,12,21,10,0.9,23,62
2018-07-03,39,优,7,12,9,0.7,16,78
2018-07-04,42,优,11,19,8,1,33,60
2018-07-05,89,良,16,28,7,1,35,146
2018-07-06,46,优,9,19,7,0.9,21,92
2018-07-07,64,良,19,30,7,0.7,21,116
2018-07-08,43,优,19,26,7,0.7,23,85
2018-07-09,32,优,8,11,7,0.7,18,63
2018-07-10,39,优,18,25,7,0.9,31,50
2018-07-11,50,优,7,10,7,0.6,22,99
2018-07-12,40,优,14,22,7,0.6,33,74
2018-07-13,97,良,28,47,8,1,44,156
2018-07-14,83,良,33,54,9,1,44,139
2018-07-15,46,优,16,26,8,0.7,29,91
2018-07-16,63,良,18,28,8,0.9,38,115
2018-07-17,68,良,20,31,8,0.9,35,121
2018-07-18,89,良,36,57,8,1,38,146
2018-07-19,97,良,39,65,8,1,38,156
2018-07-20,131,轻度污染,37,59,9,0.9,32,194
2018-07-21,171,中度污染,25,47,9,0.9,33,236
2018-07-22,93,良,44,80,10,1,51,151
2018-07-23,70,良,40,73,10,1,55,113
2018-07-24,149,轻度污染,44,70,9,1,52,213
2018-07-25,119,轻度污染,44,69,8,0.9,43,180
2018-07-26,70,良,37,55,8,0.9,41,124
2018-07-27,61,良,20,32,8,0.7,41,113
2018-07-28,78,良,34,50,9,0.9,37,133
2018-07-29,83,良,22,35,9,0.7,31,139
2018-07-30,42,优,18,28,8,0.7,33,65
2018-07-31,85,良,28,45,7,0.9,42,141
2018-08-01,58,良,35,56,8,1,48,58
2018-08-02,35,优,19,29,7,0.7,28,56
2018-08-03,40,优,21,34,7,0.7,32,76
2018-08-04,84,良,29,47,7,1,44,140
2018-08-05,67,良,34,59,7,1,53,118
2018-08-06,154,中度污染,40,68,8,1,48,219
2018-08-07,54,良,28,49,7,0.9,43,92
2018-08-08,55,良,29,50,8,0.9,44,103
2018-08-09,69,良,30,52,8,0.9,44,122
2018-08-10,70,良,18,29,7,0.7,29,124
2018-08-11,95,良,37,61,9,1,44,154
2018-08-12,75,良,32,55,8,0.9,40,129
2018-08-13,116,轻度污染,45,73,10,1,47,177
2018-08-14,119,轻度污染,38,64,9,0.9,40,180
2018-08-15,158,中度污染,55,90,9,1,54,223
2018-08-16,75,良,29,45,8,0.9,27,130
2018-08-17,80,良,26,50,9,0.9,34,136
2018-08-18,114,轻度污染,31,55,9,0.9,41,175
2018-08-19,89,良,39,70,10,1,46,146
2018-08-20,130,轻度污染,45,81,10,1,52,193
2018-08-21,127,轻度污染,49,77,9,1,45,189
2018-08-22,75,良,13,25,9,0.7,27,130
2018-08-23,140,轻度污染,43,73,10,1,44,204
2018-08-24,86,良,52,87,10,1,54,143
2018-08-25,72,良,45,68,9,1,38,126
2018-08-26,133,轻度污染,38,60,8,1,41,196
2018-08-27,120,轻度污染,46,73,10,1.2,54,181
2018-08-28,145,轻度污染,55,86,10,1,52,209
2018-08-29,147,轻度污染,64,100,10,1.2,57,211
2018-08-30,102,轻度污染,44,66,8,1,44,162
2018-08-31,120,轻度污染,43,64,8,1,37,181
2018-09-01,107,轻度污染,28,43,8,0.9,30,167
2018-09-02,76,良,25,39,8,0.7,22,131
2018-09-03,55,良,13,24,8,0.7,25,105
2018-09-04,127,轻度污染,30,53,8,1,41,189
2018-09-05,36,优,19,29,8,0.7,24,71
2018-09-06,45,优,16,29,7,0.6,36,61
2018-09-07,55,良,28,51,9,0.9,44,61
2018-09-08,60,良,29,54,9,0.7,38,111
2018-09-09,51,良,32,51,8,0.7,30,64
2018-09-10,47,优,17,28,7,0.6,23,93
2018-09-11,48,优,29,42,7,0.7,38,56
2018-09-12,45,优,28,40,7,0.9,36,77
2018-09-13,35,优,23,34,7,0.7,28,66
2018-09-14,42,优,28,38,7,0.9,34,43
2018-09-15,32,优,16,23,6,0.7,27,54
2018-09-16,44,优,13,29,7,0.7,35,84
2018-09-17,73,良,19,38,8,0.7,37,127
2018-09-18,49,优,26,43,7,1,38,50
2018-09-19,39,优,21,32,7,0.9,31,58
2018-09-20,58,良,21,49,8,1,46,34
2018-09-21,73,良,14,34,8,0.7,36,127
2018-09-22,63,良,35,61,9,0.9,38,82
2018-09-23,62,良,44,61,8,1,36,44
2018-09-24,30,优,15,22,7,0.7,18,60
2018-09-25,27,优,8,14,6,0.7,17,54
2018-09-26,43,优,10,18,7,0.9,25,86
2018-09-27,33,优,12,23,7,0.7,26,54
2018-09-28,55,良,16,32,7,0.7,35,105
2018-09-29,49,优,25,45,8,0.9,39,92
2018-09-30,50,优,23,37,7,0.9,40,49
2018-10-01,47,优,16,26,6,0.7,37,44
2018-10-02,52,良,18,34,7,0.7,41,26
2018-10-03,39,优,16,26,6,0.5,31,56
2018-10-04,48,优,24,39,7,0.6,38,63
2018-10-05,62,良,44,63,7,0.7,42,70
2018-10-06,84,良,62,82,7,0.9,43,69
2018-10-07,42,优,26,36,7,0.6,33,54
2018-10-08,47,优,24,33,6,0.6,37,79
2018-10-09,54,良,17,31,7,0.6,43,67
2018-10-10,48,优,17,44,8,0.5,37,95
2018-10-11,84,良,59,103,10,0.9,67,41
2018-10-12,94,良,70,105,8,0.9,51,39
2018-10-13,59,良,42,53,6,0.6,28,62
2018-10-14,54,良,38,50,7,0.7,37,66
2018-10-15,57,良,36,52,7,0.7,45,85
2018-10-16,73,良,53,73,8,0.9,53,45
2018-10-17,85,良,64,92,8,1,53,30
2018-10-18,49,优,34,43,6,0.7,33,33
2018-10-19,35,优,19,24,6,0.6,28,45
2018-10-20,35,优,17,24,6,0.7,28,45
2018-10-21,39,优,20,29,7,0.7,31,71
2018-10-22,73,良,53,75,8,1,54,18
2018-10-23,59,良,34,55,8,0.9,47,62
2018-10-24,60,良,42,69,8,0.7,42,18
2018-10-25,58,良,38,64,9,1,46,76
2018-10-26,90,良,56,106,12,1.4,72,55
2018-10-27,97,良,72,121,14,1.2,59,45
2018-10-28,89,良,66,107,8,1,51,93
2018-10-29,142,轻度污染,108,154,10,1.2,68,52
2018-10-30,97,良,72,106,10,1,52,62
2018-10-31,70,良,46,78,10,1,56,83
2018-11-01,97,良,72,108,12,1.2,62,115
2018-11-02,128,轻度污染,97,135,12,1.2,61,110
2018-11-03,105,轻度污染,79,112,14,1,61,76
2018-11-04,62,良,44,71,10,0.7,42,63
2018-11-05,47,优,21,38,8,0.5,37,49
2018-11-06,54,良,38,58,8,0.5,40,32
2018-11-07,47,优,26,38,7,0.5,37,48
2018-11-08,45,优,30,43,8,0.6,36,61
2018-11-09,72,良,52,71,6,0.6,48,34
2018-11-10,94,良,70,99,8,1,58,31
2018-11-11,85,良,63,89,7,0.9,50,59
2018-11-12,75,良,55,76,6,0.9,44,54
2018-11-13,77,良,56,77,7,0.9,46,15
2018-11-14,90,良,67,94,9,1,49,9
2018-11-15,50,优,33,50,7,0.9,36,16
2018-11-16,32,优,9,16,5,0.6,25,33
2018-11-17,34,优,15,23,5,0.5,27,40
2018-11-18,53,良,24,38,6,0.7,42,61
2018-11-19,62,良,37,60,7,0.7,49,35
2018-11-20,83,良,61,95,8,1,56,19
2018-11-21,82,良,60,96,9,1,56,30
2018-11-22,70,良,45,79,8,0.9,56,54
2018-11-23,95,良,71,101,8,0.9,49,49
2018-11-24,108,轻度污染,81,119,7,1.2,60,34
2018-11-25,143,轻度污染,109,157,8,1.2,57,42
2018-11-26,103,轻度污染,77,103,6,1,46,29
2018-11-27,88,良,65,105,7,1.2,52,46
2018-11-28,84,良,62,107,7,1,50,29
2018-11-29,112,轻度污染,84,147,7,1.2,55,17
2018-11-30,138,轻度污染,105,163,8,1.4,68,15
2018-12-01,88,良,65,101,7,1.2,52,23
2018-12-02,69,良,50,69,6,1,40,16
2018-12-03,87,良,45,123,7,1,47,51
2018-12-04,150,轻度污染,75,249,8,0.9,56,24
2018-12-05,104,轻度污染,53,157,9,0.7,43,23
2018-12-06,82,良,41,113,8,0.7,42,34
2018-12-07,60,良,26,70,5,0.5,23,44
2018-12-08,33,优,22,31,5,0.6,26,26
2018-12-09,32,优,15,21,4,0.9,25,11
2018-12-10,44,优,30,44,5,0.9,32,10
2018-12-11,63,良,45,69,7,1,43,29
2018-12-12,79,良,56,105,8,1.4,63,19
2018-12-13,119,轻度污染,90,136,8,1.2,66,12
2018-12-14,113,轻度污染,85,122,9,1,59,11
2018-12-15,105,轻度污染,79,116,9,1,56,34
2018-12-16,87,良,64,100,9,1.2,53,57
2018-12-17,132,轻度污染,100,151,9,1.4,76,61
2018-12-18,158,中度污染,120,166,8,1.2,79,31
2018-12-19,192,中度污染,144,195,8,1.2,69,24
2018-12-20,205,重度污染,155,210,10,1.2,57,22
2018-12-21,132,轻度污染,100,137,8,1.2,60,12
2018-12-22,57,良,38,62,8,0.7,45,62
2018-12-23,64,良,37,64,7,0.7,51,33
2018-12-24,63,良,43,75,8,0.9,45,13
2018-12-25,52,良,34,51,6,1,41,14
2018-12-26,82,良,60,94,8,1.2,57,16
2018-12-27,65,良,47,70,6,1,40,11
2018-12-28,52,良,35,53,6,1,25,37
2018-12-29,67,良,48,68,6,1,33,42
2018-12-30,75,良,55,73,6,1,43,24
2018-12-31,72,良,52,68,7,1,45,17
